6.95293e-310,0,0,0,0.1,0,0
0.01,0,0,0.00100082,0.100245,0,1e-07
0.02,0,0,0.00200654,0.100982,0,0.00100092
0.03,0,0,0.00302211,0.102215,0,0.00200664
0.04,0,0,0.0040525,0.103948,0,0.00302221
0.05,0,0,0.00510277,0.106192,0,0.00405261
0.06,0,0,0.00617807,0.108956,0,0.00510288
0.07,0,0,0.00728368,0.112255,0,0.00617818
0.08,0,0,0.00842501,0.116105,0,0.00728379
0.09,0,0,0.00960767,0.120524,0,0.00842513
0.1,0,0,0.0108375,0.125534,0,0.00960779
0.11,0,0,0.0121204,0.13116,0,0.0108376
0.12,0,0,0.0134628,0.13743,0,0.0121205
0.13,0,0,0.0148712,0.144373,0,0.0134629
0.14,0,0,0.0163526,0.152025,0,0.0148714
0.15,0,0,0.0179142,0.160422,0,0.0163528
0.16,0,0,0.0195637,0.169606,0,0.0179144
0.17,0,0,0.0213091,0.179622,0,0.0195638
0.18,0,0,0.023159,0.190518,0,0.0213093
0.19,0,0,0.0251226,0.202349,0,0.0231592
0.2,0,0,0.0272093,0.215173,0,0.0251228
0.21,0,0,0.0294295,0.229051,0,0.0272095
0.22,0,0,0.0317941,0.244052,0,0.0294298
0.23,0,0,0.0343145,0.26025,0,0.0317943
0.24,0,0,0.0370033,0.277724,0,0.0343148
0.25,0,0,0.0398736,0.296559,0,0.0370036
0.26,0,0,0.0429393,0.316848,0,0.0398738
0.27,0,0,0.0462157,0.33869,0,0.0429396
0.28,0,0,0.0497186,0.362191,0,0.046216
0.29,0,0,0.0534654,0.387467,0,0.049719
0.3,0,0,0.0574743,0.41464,0,0.0534658
0.31,0,0,0.0617649,0.443844,0,0.0574747
0.32,0,0,0.0663584,0.475221,0,0.0617654
0.33,0,0,0.0712771,0.508924,0,0.0663588
0.34,0,0,0.0765451,0.545117,0,0.0712776
0.35,0,0,0.0821883,0.583977,0,0.0765457
0.36,0,0,0.0882341,0.625691,0,0.0821888
0.37,0,0,0.0947122,0.670462,0,0.0882347
0.38,0,0,0.101654,0.718507,0,0.0947129
0.39,0,0,0.109094,0.770059,0,0.101655
0.4,0,0,0.117068,0.825365,0,0.109095
0.41,0,0,0.125615,0.884692,0,0.117069
0.42,0,0,0.134776,0.948325,0,0.125616
0.43,0,0,0.144596,1.01657,0,0.134777
0.44,0,0,0.155124,1.08974,0,0.144597
0.45,0,0,0.166409,1.1682,0,0.155125
0.46,0,0,0.178506,1.25231,0,0.16641
0.47,0,0,0.191475,1.34246,0,0.178508
0.48,0,0,0.205377,1.43908,0,0.191476
0.49,0,0,0.22028,1.54261,0,0.205379
0.5,0,0,0.236254,1.65352,0,0.220281
0.51,0,0,0.253376,1.77232,0,0.236255
0.52,0,0,0.271728,1.89953,0,0.253378
0.53,0,0,0.291396,2.03571,0,0.27173
0.54,0,0,0.312474,2.18146,0,0.291399
0.55,0,0,0.33506,2.33739,0,0.312476
0.56,0,0,0.359258,2.50415,0,0.335062
0.57,0,0,0.385181,2.6824,0,0.35926
0.58,0,0,0.412946,2.87284,0,0.385183
0.59,0,0,0.44268,3.07619,0,0.412949
0.6,0,0,0.474515,3.29317,0,0.442683
0.61,0,0,0.508591,3.52451,0,0.474519
0.62,0,0,0.545056,3.77094,0,0.508595
0.63,0,0,0.584063,4.03318,0,0.545059
0.64,0,0,0.625774,4.31192,0,0.584067
0.65,0,0,0.670358,4.60778,0,0.625778
0.66,0,0,0.717988,4.92134,0,0.670362
0.67,0,0,0.768845,5.25307,0,0.717993
0.68,0,0,0.823111,5.60329,0,0.76885
0.69,0,0,0.880972,5.97217,0,0.823117
0.7,0,0,0.942616,6.35967,0,0.880978
0.71,0,0,1.00823,6.76547,0,0.942622
0.72,0,0,1.07798,7.18893,0,1.00823
0.73,0,0,1.15206,7.62903,0,1.07799
0.74,0,0,1.23061,8.0843,0,1.15207
0.75,0,0,1.31379,8.55274,0,1.23062
0.76,0,0,1.4017,9.03179,0,1.3138
0.77,0,0,1.49445,9.51824,0,1.40171
0.78,0,0,1.59208,10.0082,0,1.49446
0.79,0,0,1.69461,10.497,0,1.59209
0.8,0,0,1.802,10.9795,0,1.69462
0.81,0,0,1.91416,11.4495,0,1.80201
0.82,0,0,2.03093,11.9006,0,1.91417
0.83,0,0,2.15208,12.3258,0,2.03094
0.84,0,0,2.27733,12.7178,0,2.15209
0.85,0,0,2.4063,13.0693,0,2.27734
0.86,0,0,2.53856,13.3733,0,2.40632
0.87,0,0,2.67359,13.6235,0,2.53857
0.88,0,0,2.81083,13.814,0,2.6736
0.89,0,0,2.94966,13.9407,0,2.81084
0.9,0,0,3.08942,14.0004,0,2.94967
0.91,0,0,-3.05375,13.9916,0,3.08943
0.92,0,0,-2.91416,13.9147,0,-3.05374
0.93,0,0,-2.77568,13.7714,0,-2.91415
0.94,0,0,-2.63894,13.5652,0,-2.77566
0.95,0,0,-2.50457,13.3008,0,-2.63893
0.96,0,0,-2.3731,12.984,0,-2.50455
0.97,0,0,-2.24504,12.6215,0,-2.37309
0.98,0,0,-2.1208,12.2203,0,-2.24503
0.99,0,0,-2.00074,11.7879,0,-2.12079
1,0,0,-1.88512,11.3313,0,-2.00072
1.01,0,0,-1.77417,10.8575,0,-1.88511
1.02,0,0,-1.66801,10.3729,0,-1.77416
1.03,0,0,-1.56673,9.88327,0,-1.668
1.04,0,0,-1.47034,9.39381,0,-1.56672
1.05,0,0,-1.37883,8.90891,0,-1.47033
1.06,0,0,-1.29214,8.43228,0,-1.37883
1.07,0,0,-1.21015,7.96698,0,-1.29213
1.08,0,0,-1.13275,7.51541,0,-1.21014
1.09,0,0,-1.05979,7.07943,0,-1.13274
1.1,0,0,-0.991105,6.66039,0,-1.05978
1.11,0,0,-0.926522,6.25922,0,-0.991098
1.12,0,0,-0.865859,5.87644,0,-0.926516
1.13,0,0,-0.808931,5.51232,0,-0.865853
1.14,0,0,-0.75555,5.16684,0,-0.808925
1.15,0,0,-0.705532,4.83979,0,-0.755545
1.16,0,0,-0.658694,4.53079,0,-0.705527
1.17,0,0,-0.614857,4.23936,0,-0.658689
1.18,0,0,-0.57385,3.96489,0,-0.614853
1.19,0,0,-0.535505,3.70676,0,-0.573846
1.2,0,0,-0.499662,3.46425,0,-0.535501
1.21,0,0,-0.46617,3.23665,0,-0.499659
1.22,0,0,-0.434882,3.02322,0,-0.466167
1.23,0,0,-0.40566,2.82324,0,-0.434879
1.24,0,0,-0.378374,2.63599,0,-0.405658
1.25,0,0,-0.3529,2.46074,0,-0.378372
1.26,0,0,-0.329122,2.29682,0,-0.352898
1.27,0,0,-0.306928,2.14356,0,-0.329119
1.28,0,0,-0.286217,2.00032,0,-0.306926
1.29,0,0,-0.26689,1.8665,0,-0.286215
1.3,0,0,-0.248857,1.7415,0,-0.266888
1.31,0,0,-0.232033,1.62478,0,-0.248856
1.32,0,0,-0.216336,1.51582,0,-0.232031
1.33,0,0,-0.201692,1.41412,0,-0.216334
1.34,0,0,-0.188031,1.31921,0,-0.20169
1.35,0,0,-0.175286,1.23067,0,-0.188029
1.36,0,0,-0.163397,1.14806,0,-0.175285
1.37,0,0,-0.152306,1.07101,0,-0.163396
1.38,0,0,-0.14196,0.999159,0,-0.152305
1.39,0,0,-0.132307,0.932156,0,-0.141959
1.4,0,0,-0.123301,0.869685,0,-0.132306
1.41,0,0,-0.114899,0.811448,0,-0.123301
1.42,0,0,-0.107059,0.757165,0,-0.114898
1.43,0,0,-0.0997436,0.706574,0,-0.107059
1.44,0,0,-0.0929163,0.659433,0,-0.0997428
1.45,0,0,-0.0865441,0.615512,0,-0.0929156
1.46,0,0,-0.080596,0.574599,0,-0.0865435
1.47,0,0,-0.0750427,0.536496,0,-0.0805954
1.48,0,0,-0.0698573,0.501016,0,-0.0750422
1.49,0,0,-0.0650142,0.467989,0,-0.0698568
1.5,0,0,-0.0604898,0.437252,0,-0.0650137
1.51,0,0,-0.056262,0.408656,0,-0.0604894
1.52,0,0,-0.05231,0.382062,0,-0.0562616
1.53,0,0,-0.0486145,0.357339,0,-0.0523096
1.54,0,0,-0.0451574,0.334367,0,-0.0486141
1.55,0,0,-0.0419217,0.313034,0,-0.045157
1.56,0,0,-0.0388915,0.293235,0,-0.0419213
1.57,0,0,-0.0360522,0.274873,0,-0.0388912
1.58,0,0,-0.0333896,0.257858,0,-0.0360519
1.59,0,0,-0.0308908,0.242108,0,-0.0333893
1.6,0,0,-0.0285434,0.227545,0,-0.0308905
1.61,0,0,-0.0263361,0.214097,0,-0.0285432
1.62,0,0,-0.024258,0.2017,0,-0.0263359
1.63,0,0,-0.0222988,0.190291,0,-0.0242578
1.64,0,0,-0.020449,0.179816,0,-0.0222986
1.65,0,0,-0.0186996,0.170222,0,-0.0204489
1.66,0,0,-0.0170418,0.161464,0,-0.0186994
1.67,0,0,-0.0154676,0.153497,0,-0.0170416
1.68,0,0,-0.0139693,0.146283,0,-0.0154675
1.69,0,0,-0.0125396,0.139787,0,-0.0139692
1.7,0,0,-0.0111713,0.133977,0,-0.0125394
1.71,0,0,-0.00985784,0.128823,0,-0.0111712
1.72,0,0,-0.00859273,0.124301,0,-0.00985771
1.73,0,0,-0.00736978,0.12039,0,-0.00859261
1.74,0,0,-0.00618297,0.117068,0,-0.00736965
1.75,0,0,-0.00502649,0.114321,0,-0.00618285
1.76,0,0,-0.00389467,0.112135,0,-0.00502638
1.77,0,0,-0.00278196,0.110499,0,-0.00389456
1.78,0,0,-0.00168289,0.109404,0,-0.00278185
1.79,0,0,-0.000592079,0.108847,0,-0.00168278
1.8,0,0,0.000495828,0.108823,0,-0.00059197
1.81,0,0,0.00158617,0.109334,0,0.000495936
1.82,0,0,0.00268428,0.11038,0,0.00158628
1.83,0,0,0.00379557,0.111968,0,0.0026844
1.84,0,0,0.00492547,0.114105,0,0.00379568
1.85,0,0,0.00607954,0.116802,0,0.00492559
1.86,0,0,0.00726342,0.120072,0,0.00607965
1.87,0,0,0.00848294,0.123931,0,0.00726354
1.88,0,0,0.00974406,0.128398,0,0.00848306
1.89,0,0,0.011053,0.133494,0,0.00974419
1.9,0,0,0.0124161,0.139245,0,0.0110531
1.91,0,0,0.0138402,0.14568,0,0.0124163
1.92,0,0,0.0153321,0.152829,0,0.0138403
1.93,0,0,0.0168992,0.160727,0,0.0153322
1.94,0,0,0.0185492,0.169414,0,0.0168994
1.95,0,0,0.0202903,0.178931,0,0.0185494
1.96,0,0,0.0221308,0.189326,0,0.0202904
1.97,0,0,0.0240799,0.20065,0,0.022131
1.98,0,0,0.0261471,0.212958,0,0.0240801
1.99,0,0,0.0283425,0.226309,0,0.0261473
2,0,0,0.0306769,0.240771,0,0.0283427
2.01,0,0,0.0331618,0.256413,0,0.0306772
2.02,0,0,0.0358094,0.273312,0,0.0331621
2.03,0,0,0.0386325,0.291551,0,0.0358096
2.04,0,0,0.0416451,0.311219,0,0.0386328
2.05,0,0,0.0448619,0.332412,0,0.0416454
2.06,0,0,0.0482988,0.355234,0,0.0448623
2.07,0,0,0.0519724,0.379797,0,0.0482991
2.08,0,0,0.0559009,0.40622,0,0.0519728
2.09,0,0,0.0601034,0.434633,0,0.0559013
2.1,0,0,0.0646006,0.465174,0,0.0601038
2.11,0,0,0.0694144,0.497992,0,0.0646011
2.12,0,0,0.0745685,0.533246,0,0.0694149
2.13,0,0,0.080088,0.571109,0,0.074569
2.14,0,0,0.086,0.611765,0,0.0800886
2.15,0,0,0.0923333,0.65541,0,0.0860006
2.16,0,0,0.0991188,0.702257,0,0.0923339
2.17,0,0,0.10639,0.752531,0,0.0991195
2.18,0,0,0.114182,0.806476,0,0.106391
2.19,0,0,0.122532,0.864351,0,0.114182
2.2,0,0,0.131483,0.926434,0,0.122533
2.21,0,0,0.141076,0.993022,0,0.131484
2.22,0,0,0.151359,1.06443,0,0.141077
2.23,0,0,0.162382,1.14101,0,0.15136
2.24,0,0,0.174197,1.2231,0,0.162383
2.25,0,0,0.186863,1.3111,0,0.174199
2.26,0,0,0.200441,1.40543,0,0.186865
2.27,0,0,0.214994,1.5065,0,0.200442
2.28,0,0,0.230595,1.6148,0,0.214996
2.29,0,0,0.247316,1.73081,0,0.230596
2.3,0,0,0.265238,1.85505,0,0.247318
2.31,0,0,0.284446,1.98807,0,0.26524
2.32,0,0,0.30503,2.13045,0,0.284448
2.33,0,0,0.327088,2.28279,0,0.305033
2.34,0,0,0.350721,2.44574,0,0.32709
2.35,0,0,0.37604,2.61995,0,0.350724
2.36,0,0,0.40316,2.80611,0,0.376043
2.37,0,0,0.432204,3.00492,0,0.403163
2.38,0,0,0.463303,3.21712,0,0.432207
2.39,0,0,0.496593,3.44343,0,0.463306
2.4,0,0,0.532221,3.68459,0,0.496597
2.41,0,0,0.570337,3.9413,0,0.532224
2.42,0,0,0.611101,4.21429,0,0.570341
2.43,0,0,0.654679,4.50419,0,0.611105
2.44,0,0,0.701243,4.8116,0,0.654683
2.45,0,0,0.75097,5.13703,0,0.701247
2.46,0,0,0.804044,5.48086,0,0.750976
2.47,0,0,0.860649,5.84332,0,0.80405
2.48,0,0,0.920972,6.22443,0,0.860655
2.49,0,0,0.985199,6.62399,0,0.920979
2.5,0,0,1.05351,7.04147,0,0.985206
2.51,0,0,1.12609,7.47599,0,1.05352
2.52,0,0,1.20308,7.92624,0,1.12609
2.53,0,0,1.28466,8.39041,0,1.20309
2.54,0,0,1.37093,8.86614,0,1.28466
2.55,0,0,1.46201,9.35045,0,1.37094
2.56,0,0,1.55795,9.83967,0,1.46202
2.57,0,0,1.6588,10.3295,0,1.55796
2.58,0,0,1.76453,10.8147,0,1.65881
2.59,0,0,1.87506,11.2898,0,1.76454
2.6,0,0,1.99027,11.7481,0,1.87507
2.61,0,0,2.10995,12.183,0,1.99028
2.62,0,0,2.23383,12.5873,0,2.10996
2.63,0,0,2.36156,12.9535,0,2.23384
2.64,0,0,2.49275,13.2747,0,2.36158
2.65,0,0,2.62688,13.544,0,2.49276
2.66,0,0,2.76343,13.7556,0,2.6269
2.67,0,0,2.90179,13.9047,0,2.76345
2.68,0,0,3.0413,13.9876,0,2.9018
2.69,0,0,-3.10187,14.0024,0,3.04132
2.7,0,0,-2.96206,13.9488,0,-3.10186
2.71,0,0,-2.82312,13.828,0,-2.96205
2.72,0,0,-2.68571,13.643,0,-2.82311
2.73,0,0,-2.55046,13.398,0,-2.6857
2.74,0,0,-2.41794,13.0985,0,-2.55045
2.75,0,0,-2.28865,12.7509,0,-2.41792
2.76,0,0,-2.16305,12.3622,0,-2.28864
2.77,0,0,-2.04152,11.9397,0,-2.16304
2.78,0,0,-1.92435,11.4906,0,-2.04151
2.79,0,0,-1.81177,11.022,0,-1.92434
2.8,0,0,-1.70395,10.5404,0,-1.81176
2.81,0,0,-1.60099,10.0519,0,-1.70394
2.82,0,0,-1.50292,9.56184,0,-1.60098
2.83,0,0,-1.40974,9.07491,0,-1.50291
2.84,0,0,-1.3214,8.59507,0,-1.40973
2.85,0,0,-1.2378,8.12557,0,-1.32139
2.86,0,0,-1.15884,7.66904,0,-1.2378
2.87,0,0,-1.08437,7.22753,0,-1.15883
2.88,0,0,-1.01424,6.80255,0,-1.08436
2.89,0,0,-0.948262,6.39515,0,-1.01423
2.9,0,0,-0.886271,6.00601,0,-0.948256
2.91,0,0,-0.828079,5.63548,0,-0.886265
2.92,0,0,-0.773499,5.28361,0,-0.828074
2.93,0,0,-0.722345,4.95026,0,-0.773494
2.94,0,0,-0.674433,4.63511,0,-0.72234
2.95,0,0,-0.629584,4.3377,0,-0.674429
2.96,0,0,-0.587621,4.05748,0,-0.629579
2.97,0,0,-0.548378,3.79382,0,-0.587617
2.98,0,0,-0.511692,3.54602,0,-0.548375
2.99,0,0,-0.477407,3.31339,0,-0.511688
3,0,0,-0.445376,3.09518,0,-0.477404
3.01,0,0,-0.415458,2.89068,0,-0.445373
3.02,0,0,-0.387519,2.69914,0,-0.415455
3.03,0,0,-0.361434,2.51985,0,-0.387516
3.04,0,0,-0.337083,2.35213,0,-0.361431
3.05,0,0,-0.314355,2.19529,0,-0.337081
3.06,0,0,-0.293143,2.04869,0,-0.314353
3.07,0,0,-0.273349,1.91171,0,-0.293141
3.08,0,0,-0.254879,1.78376,0,-0.273347
3.09,0,0,-0.237645,1.66428,0,-0.254877
3.1,0,0,-0.221566,1.55273,0,-0.237643
3.11,0,0,-0.206566,1.4486,0,-0.221565
3.12,0,0,-0.192571,1.35144,0,-0.206564
3.13,0,0,-0.179515,1.26078,0,-0.19257
3.14,0,0,-0.167335,1.1762,0,-0.179514
3.15,0,0,-0.155972,1.09731,0,-0.167334
3.16,0,0,-0.145371,1.02374,0,-0.155971
3.17,0,0,-0.135481,0.95514,0,-0.14537
3.18,0,0,-0.126253,0.891181,0,-0.13548
3.19,0,0,-0.117643,0.831558,0,-0.126252
3.2,0,0,-0.109608,0.775986,0,-0.117642
3.21,0,0,-0.10211,0.724198,0,-0.109607
3.22,0,0,-0.0951124,0.675943,0,-0.10211
3.23,0,0,-0.0885803,0.63099,0,-0.0951117
3.24,0,0,-0.0824823,0.589119,0,-0.0885797
3.25,0,0,-0.0767883,0.550128,0,-0.0824817
3.26,0,0,-0.0714707,0.513828,0,-0.0767878
3.27,0,0,-0.0665034,0.480042,0,-0.0714702
3.28,0,0,-0.061862,0.448605,0,-0.0665029
3.29,0,0,-0.0575239,0.419365,0,-0.0618615
3.3,0,0,-0.0534678,0.392179,0,-0.0575235
3.31,0,0,-0.0496739,0.366913,0,-0.0534674
3.32,0,0,-0.0461235,0.343446,0,-0.0496735
3.33,0,0,-0.0427993,0.321661,0,-0.0461232
